model_name,explainer_name,prediction_correctness,count,mean_iou,std_iou,median_iou,min_iou,max_iou,q25_iou,q75_iou
vgg16,grad_cam,correct,6828,0.00018774859235031442,0.0035615375532260167,0.0,0.0,0.1242458976833976,0.0,0.0
vgg16,grad_cam,incorrect,2772,6.94900239225e-07,3.6241562487452125e-05,0.0,0.0,0.001890128650692,0.0,0.0
vgg16,score_cam,correct,107,0.2476510308301127,0.16384181143373458,0.2426264263889755,0.0,0.7439123376623377,0.12024853742577929,0.337457995835226
vgg16,score_cam,incorrect,53,0.15865998090547684,0.14968321989866132,0.1404030562535254,0.0,0.6858229875851021,0.0363358194683495,0.2302592519295468
